Author 1,Author 2
Kaitao Song,Xu Tan
Kaitao Song,Sheng Zhao
Xu Tan,Sheng Zhao
Xu Tan,"Tan Lee,"
Sheng Zhao,"Tan Lee,"
Endang Wahyu Pamungkas,Valerio Basile
Valerio Basile,"V. Patti,"
Sang-gil Lee,Xu Tan
Sang-gil Lee,Tao Qin
Heeseung Kim,Xu Tan
Heeseung Kim,Tao Qin
Chaehun Shin,Xu Tan
Chaehun Shin,Tao Qin
Xu Tan,Chang Liu
Xu Tan,Qi Meng
Xu Tan,Tao Qin
Xu Tan,Wei Chen
Xu Tan,Sung-Hoon Yoon
Xu Tan,"Tie-Yan Liu,"
Chang Liu,Tao Qin
Qi Meng,Tao Qin
Tao Qin,Wei Chen
Tao Qin,Sung-Hoon Yoon
Tao Qin,"Tie-Yan Liu,"
Yi-Chen Chen,Po-Han Chi
Yi-Chen Chen,Shu-wen Yang
Yi-Chen Chen,Da-Rong Liu
Po-Han Chi,Shu-wen Yang
Po-Han Chi,Kai-Wei Chang
Po-Han Chi,Jheng-hao Lin
Po-Han Chi,Sung-Feng Huang
Po-Han Chi,Da-Rong Liu
Po-Han Chi,Chi-Liang Liu
Po-Han Chi,Cheng-Kuang Lee
Po-Han Chi,"Hung-yi Lee,"
Shu-wen Yang,Kai-Wei Chang
Shu-wen Yang,Jheng-hao Lin
Shu-wen Yang,Sung-Feng Huang
Shu-wen Yang,Da-Rong Liu
Shu-wen Yang,Chi-Liang Liu
Shu-wen Yang,Cheng-Kuang Lee
Shu-wen Yang,"Hung-yi Lee,"
Kai-Wei Chang,Da-Rong Liu
Jheng-hao Lin,Da-Rong Liu
Sung-Feng Huang,Da-Rong Liu
Da-Rong Liu,Chi-Liang Liu
Da-Rong Liu,Cheng-Kuang Lee
Da-Rong Liu,"Hung-yi Lee,"
Patrick K. OâNeill,Yuekai Zhang
Patrick K. OâNeill,Shinji Watanabe
Vitaly Lavrukhin,Yuekai Zhang
Vitaly Lavrukhin,Shinji Watanabe
Somshubra Majumdar,Yuekai Zhang
Somshubra Majumdar,Shinji Watanabe
V. Noroozi,Yuekai Zhang
V. Noroozi,Shinji Watanabe
Yuekai Zhang,Oleksii Kuchaiev
Yuekai Zhang,J. Balam
Yuekai Zhang,Yuliya Dovzhenko
Yuekai Zhang,Keenan Freyberg
Yuekai Zhang,Michael D. Shulman
Yuekai Zhang,Boris Ginsburg
Yuekai Zhang,Shinji Watanabe
Yuekai Zhang,"G. Kucsko,"
Oleksii Kuchaiev,Shinji Watanabe
J. Balam,Shinji Watanabe
Yuliya Dovzhenko,Shinji Watanabe
Keenan Freyberg,Shinji Watanabe
Michael D. Shulman,Shinji Watanabe
Boris Ginsburg,Shinji Watanabe
Shinji Watanabe,"G. Kucsko,"
Dong Liu,Longxi Chen
Dong Liu,Zhiyong Wang
Dong Liu,"Guangqiang Diao,"
Danni Liu,Changhan Wang
Danni Liu,Xutai Ma
Danni Liu,Yun Tang
Changhan Wang,Hongyu Gong
Changhan Wang,Xutai Ma
Changhan Wang,Yun Tang
Changhan Wang,"J. Pino,"
Hongyu Gong,Xutai Ma
Hongyu Gong,Yun Tang
Xutai Ma,Yun Tang
Xutai Ma,"J. Pino,"
Yun Tang,"J. Pino,"
Tuan-Nam Nguyen,T. Nguyen
T. Nguyen,Christian Huber
T. Nguyen,Ngoc-Quan Pham
T. Nguyen,Thanh-Le Ha
T. Nguyen,Felix Schneider
T. Nguyen,"S. StÃ¼ker,"
Jing Shi,Xuankai Chang
Jing Shi,Tomoki Hayashi
Jing Shi,Yen-Ju Lu
Jing Shi,Shinji Watanabe
Jing Shi,"Bo Xu,"
Xuankai Chang,Tomoki Hayashi
Xuankai Chang,Yen-Ju Lu
Xuankai Chang,Shinji Watanabe
Xuankai Chang,"Bo Xu,"
Tomoki Hayashi,Yen-Ju Lu
Tomoki Hayashi,Shinji Watanabe
Tomoki Hayashi,"Bo Xu,"
Yen-Ju Lu,Shinji Watanabe
Shinji Watanabe,"Bo Xu,"
E. Healy,Ke Tan
Ke Tan,Eric M. Johnson
Ke Tan,"Deliang Wang,"
Yichong Leng,Xu Tan
Yichong Leng,Tao Qin
Xu Tan,Rui Wang
Xu Tan,Linchen Zhu
Xu Tan,Jin Xu
Xu Tan,Linquan Liu
Xu Tan,Tao Qin
Xu Tan,Xiang-Yang Li
Xu Tan,Ed Lin
Xu Tan,"Tie-Yan Liu,"
Rui Wang,Tao Qin
Linchen Zhu,Tao Qin
Jin Xu,Tao Qin
Linquan Liu,Tao Qin
Tao Qin,Xiang-Yang Li
Tao Qin,Ed Lin
Tao Qin,"Tie-Yan Liu,"
Yuzi Yan,Xu Tan
Yuzi Yan,Tao Qin
Yuzi Yan,Sheng Zhao
Xu Tan,Bohan Li
Xu Tan,Guangyan Zhang
Xu Tan,Tao Qin
Xu Tan,Sheng Zhao
Xu Tan,Yuan Shen
Xu Tan,Weiqiang Zhang
Xu Tan,"Tie-Yan Liu,"
Bohan Li,Tao Qin
Bohan Li,Sheng Zhao
Guangyan Zhang,Tao Qin
Guangyan Zhang,Sheng Zhao
Tao Qin,Sheng Zhao
Tao Qin,Yuan Shen
Tao Qin,Weiqiang Zhang
Tao Qin,"Tie-Yan Liu,"
Sheng Zhao,Yuan Shen
Sheng Zhao,Weiqiang Zhang
Sheng Zhao,"Tie-Yan Liu,"
Mithun Das,Punyajoy Saha
Mithun Das,Pawan Goyal
Mithun Das,Animesh Mukherjee
Punyajoy Saha,Ritam Dutt
Punyajoy Saha,Pawan Goyal
Punyajoy Saha,Animesh Mukherjee
Punyajoy Saha,"Binny Mathew,"
Ritam Dutt,Pawan Goyal
Ritam Dutt,Animesh Mukherjee
Pawan Goyal,Animesh Mukherjee
Pawan Goyal,"Binny Mathew,"
Animesh Mukherjee,"Binny Mathew,"
Qiujia Li,Yu Zhang
Qiujia Li,Yanzhang He
Yu Zhang,David Qiu
Yu Zhang,Yanzhang He
Yu Zhang,Liangliang Cao
Yu Zhang,"P. Woodland,"
David Qiu,Yanzhang He
Yanzhang He,Liangliang Cao
Yanzhang He,"P. Woodland,"
Yao-Hung Hubert Tsai,Martin Q. Ma
Yao-Hung Hubert Tsai,Muqiao Yang
Yao-Hung Hubert Tsai,Han Zhao
Yao-Hung Hubert Tsai,Louis-Philippe Morency
Yao-Hung Hubert Tsai,"R. Salakhutdinov,"
Matej Martinc,F. Haider
F. Haider,Senja Pollak
F. Haider,"S. Luz,"
Jiacheng Yao,Jing Zhang
Jing Zhang,Jiafeng Li
Jing Zhang,"L. Zhuo,"
Tomoki Hayashi,Ryuichi Yamamoto
Tomoki Hayashi,Takenori Yoshimura
Tomoki Hayashi,Peter Wu
Tomoki Hayashi,Jiatong Shi
Tomoki Hayashi,Takaaki Saeki
Tomoki Hayashi,Yooncheol Ju
Tomoki Hayashi,Yusuke Yasuda
Tomoki Hayashi,Shinnosuke Takamichi
Tomoki Hayashi,"Shinji Watanabe,"
Ryuichi Yamamoto,Jiatong Shi
Takenori Yoshimura,Jiatong Shi
Peter Wu,Jiatong Shi
Jiatong Shi,Takaaki Saeki
Jiatong Shi,Yooncheol Ju
Jiatong Shi,Yusuke Yasuda
Jiatong Shi,Shinnosuke Takamichi
Jiatong Shi,"Shinji Watanabe,"
Tomoki Hayashi,Ryuichi Yamamoto
Tomoki Hayashi,Takenori Yoshimura
Tomoki Hayashi,Peter Wu
Tomoki Hayashi,Jiatong Shi
Tomoki Hayashi,Takaaki Saeki
Tomoki Hayashi,Yooncheol Ju
Tomoki Hayashi,Yusuke Yasuda
Tomoki Hayashi,Shinnosuke Takamichi
Tomoki Hayashi,"Shinji Watanabe,"
Ryuichi Yamamoto,Jiatong Shi
Takenori Yoshimura,Jiatong Shi
Peter Wu,Jiatong Shi
Jiatong Shi,Takaaki Saeki
Jiatong Shi,Yooncheol Ju
Jiatong Shi,Yusuke Yasuda
Jiatong Shi,Shinnosuke Takamichi
Jiatong Shi,"Shinji Watanabe,"
Heting Gao,Yang Zhang
Junrui Ni,Yang Zhang
Yang Zhang,Kaizhi Qian
Yang Zhang,Shiyu Chang
Yang Zhang,"M. Hasegawa-Johnson,"
Dominik Dellermann,P. Ebel
Dominik Dellermann,Matthias SÃ¶llner
Dominik Dellermann,"J. Leimeister,"
P. Ebel,Matthias SÃ¶llner
P. Ebel,"J. Leimeister,"
Zion Mengesha,Courtney Heldreth
Zion Mengesha,Michal Lahav
Zion Mengesha,Juliana Sublewski
Zion Mengesha,"Elyse Tuennerman,"
Honglie Chen,Triantafyllos Afouras
Weidi Xie,Triantafyllos Afouras
Triantafyllos Afouras,Arsha Nagrani
Triantafyllos Afouras,A. Vedaldi
Triantafyllos Afouras,"A. Zisserman,"
Chen Zhang,Xu Tan
Chen Zhang,Tao Qin
Jiaxing Yu,Xu Tan
Jiaxing Yu,Tao Qin
Luchin Chang,Xu Tan
Luchin Chang,Tao Qin
Xu Tan,Jiawei Chen
Xu Tan,Tao Qin
Xu Tan,"Kecheng Zhang,"
Jiawei Chen,Tao Qin
Tao Qin,"Kecheng Zhang,"
Piotr Å»elasko,J. Trmal
Daniel Povey,J. Trmal
J. Trmal,"S. Khudanpur,"
Xinhao Wang,Yao Qian
Keelan Evanini,Yao Qian
Yao Qian,"Matthew David Mulholland,"
Fan Yu,Pengcheng Guo
Fan Yu,Lei Xie
Haoneng Luo,Pengcheng Guo
Haoneng Luo,Lei Xie
Pengcheng Guo,Yuhao Liang
Pengcheng Guo,Zhuoyuan Yao
Pengcheng Guo,Lei Xie
Pengcheng Guo,Yingying Gao
Pengcheng Guo,Leijing Hou
Pengcheng Guo,"Shilei Zhang,"
Yuhao Liang,Lei Xie
Zhuoyuan Yao,Lei Xie
Lei Xie,Yingying Gao
Lei Xie,Leijing Hou
Lei Xie,"Shilei Zhang,"
Peter Wu,R. Salakhutdinov
Paul Pu Liang,R. Salakhutdinov
R. Salakhutdinov,"Louis-Philippe Morency,"
Haichuan Yang,Yuan Shangguan
Yuan Shangguan,Dilin Wang
Yuan Shangguan,Meng Li
Yuan Shangguan,P. Chuang
Yuan Shangguan,Xiaohui Zhang
Yuan Shangguan,Ganesh Venkatesh
Yuan Shangguan,Ozlem Kalinli
Yuan Shangguan,"V. Chandra,"
Firoj Alam,Hamed Firooz
S. Cresci,Hamed Firooz
Tanmoy Chakraborty,Hamed Firooz
F. Silvestri,Hamed Firooz
Dimitar I. Dimitrov,Hamed Firooz
Giovanni Da San Martino,Hamed Firooz
Shaden Shaar,Hamed Firooz
Hamed Firooz,"Preslav Nakov,"
Shimin Zhang,Yuxiang Kong
Shimin Zhang,Shubo Lv
Shimin Zhang,Yanxin Hu
Shimin Zhang,"Lei Xie,"
Yuxiang Kong,Shubo Lv
Yuxiang Kong,Yanxin Hu
Shubo Lv,Yanxin Hu
Shubo Lv,"Lei Xie,"
Yanxin Hu,"Lei Xie,"
Shrey Satapara,Sandip J Modha
Shrey Satapara,Thomas Mandl
Sandip J Modha,Thomas Mandl
Sandip J Modha,Hiren Madhu
Sandip J Modha,"Prasenjit Majumder,"
Thomas Mandl,Hiren Madhu
Thomas Mandl,"Prasenjit Majumder,"
Yi Chen,Lei Xie
Shan Yang,Lei Xie
Na Hu,Lei Xie
Lei Xie,"Dan Su,"
Shanzheng Guan,Xu Tan
Shupei Liu,Xu Tan
Junqi Chen,Xu Tan
Wenbo Zhu,Xu Tan
Shengqiang Li,Xu Tan
Xu Tan,Ziye Yang
Xu Tan,Menglong Xu
Xu Tan,Yijiang Chen
Xu Tan,Chen Liang
Xu Tan,Jianyu Wang
Xu Tan,"Xiao-Lei Zhang,"
Jiawei Chen,Xu Tan
Jiawei Chen,Tao Qin
Xu Tan,Yichong Leng
Xu Tan,Jin Xu
Xu Tan,Guihua Wen
Xu Tan,Tao Qin
Xu Tan,"Tie-Yan Liu,"
Yichong Leng,Tao Qin
Jin Xu,Tao Qin
Guihua Wen,Tao Qin
Tao Qin,"Tie-Yan Liu,"
Jiawei Chen,Xu Tan
Jiawei Chen,Tao Qin
Xu Tan,Yichong Leng
Xu Tan,Jin Xu
Xu Tan,Guihua Wen
Xu Tan,Tao Qin
Xu Tan,"Tie-Yan Liu,"
Yichong Leng,Tao Qin
Jin Xu,Tao Qin
Guihua Wen,Tao Qin
Tao Qin,"Tie-Yan Liu,"
Jiatong Shi,Jiatong Shi. Jonathan D. Amith
Jiatong Shi,Rey Castillo Garc'ia
Jiatong Shi,Esteban Guadalupe Sierra
Jiatong Shi,Kevin Duh
Jiatong Shi,"Shinji Watanabe,"
T. Likhomanenko,Qiantong Xu
T. Likhomanenko,Ronan Collobert
T. Likhomanenko,Gabriel Synnaeve
Qiantong Xu,Ronan Collobert
Qiantong Xu,Gabriel Synnaeve
Qiantong Xu,"A. Rogozhnikov,"
Ronan Collobert,Gabriel Synnaeve
Ronan Collobert,"A. Rogozhnikov,"
Gabriel Synnaeve,"A. Rogozhnikov,"
Qicong Xie,Lei Xie
Tao Li,Lei Xie
Xinsheng Wang,Lei Xie
Zhichao Wang,Lei Xie
Lei Xie,Guoqiao Yu
Lei Xie,"Guanglu Wan,"
W. Fedus,Barret Zoph
W. Fedus,"Noam M. Shazeer,"
Barret Zoph,"Noam M. Shazeer,"
Abeer Muneer Altaher,S. Chu
S. Chu,Hye Ran Park
S. Chu,Elaine Shi Qing Khoong
S. Chu,Rahayu Mustaffa Kamal
S. Chu,"Grace McConnell,"
T. Proix,D. Poeppel
J. D. Saa,D. Poeppel
Andy Christen,D. Poeppel
StÃ©phanie Martin,D. Poeppel
Brian N. Pasley,D. Poeppel
R. Knight,D. Poeppel
X. Tian,D. Poeppel
D. Poeppel,W. Doyle
D. Poeppel,O. Devinsky
D. Poeppel,Luc H. Arnal
D. Poeppel,P. MÃ©gevand
D. Poeppel,"A. Giraud,"
Qiantong Xu,Alexei Baevski
Qiantong Xu,"Michael Auli,"
Alexei Baevski,"Michael Auli,"
Ziyue Jiang,Yi Ren
Yi Ren,Ming Lei
Yi Ren,"Zhou Zhao,"
Qiujia Li,Yu Zhang
Qiujia Li,Bo Li
Yu Zhang,Bo Li
Yu Zhang,Liangliang Cao
Yu Zhang,"P. Woodland,"
Bo Li,Liangliang Cao
Bo Li,"P. Woodland,"
Bharathi Raja Chakravarthi,R. Priyadharshini
Bharathi Raja Chakravarthi,Shubhanker Banerjee
Bharathi Raja Chakravarthi,R. Saldanha
Bharathi Raja Chakravarthi,John P. McCrae
Bharathi Raja Chakravarthi,M A.
Bharathi Raja Chakravarthi,Parameswari Krishnamurthy
Bharathi Raja Chakravarthi,"Melvin Johnson,"
Jun Chen,Jieping Ye
Jun Chen,Fengyi Tang
Jun Chen,"Jiayu Zhou,"
Jieping Ye,Fengyi Tang
Jieping Ye,"Jiayu Zhou,"
Feiyang Chen,Yi Ren
Feiyang Chen,Zhou Zhao
Rongjie Huang,Yi Ren
Rongjie Huang,Zhou Zhao
Chenye Cui,Yi Ren
Chenye Cui,Zhou Zhao
Yi Ren,Jinglin Liu
Yi Ren,Zhou Zhao
Yi Ren,N. Yuan
Yi Ren,"Baoxing Huai,"
Jinglin Liu,Zhou Zhao
Zhou Zhao,N. Yuan
Zhou Zhao,"Baoxing Huai,"
S. Luz,F. Haider
S. Luz,Sofia de la Fuente Garcia
S. Luz,Davida Fromm
S. Luz,"B. MacWhinney,"
F. Haider,Sofia de la Fuente Garcia
F. Haider,Davida Fromm
F. Haider,"B. MacWhinney,"
Sofia de la Fuente Garcia,Davida Fromm
Davida Fromm,"B. MacWhinney,"
Pengcheng Guo,Xuankai Chang
Pengcheng Guo,Shinji Watanabe
Pengcheng Guo,"Lei Xie,"
Xuankai Chang,Shinji Watanabe
Xuankai Chang,"Lei Xie,"
Shinji Watanabe,"Lei Xie,"
Hongyu Gong,Yun Tang
Hongyu Gong,J. Pino
Yun Tang,J. Pino
Yun Tang,"Xian Li,"
J. Pino,"Xian Li,"
Keyu An,Yi Zhang
Yi Zhang,"Zhijian Ou,"
Jiatong Shi,Jonathan D. Amith
Jiatong Shi,Xuankai Chang
Jiatong Shi,Siddharth Dalmia
Jiatong Shi,Brian Yan
Jiatong Shi,"Shinji Watanabe,"
Jonathan D. Amith,Xuankai Chang
Xuankai Chang,Siddharth Dalmia
Xuankai Chang,Brian Yan
Xuankai Chang,"Shinji Watanabe,"
Y. Jung,Dias Issa
T. Pham,Dias Issa
Dias Issa,Hee Seung Wang
Dias Issa,Jae Hee Lee
Dias Issa,Ming-Hsun Chung
Dias Issa,Bokyeung Lee
Dias Issa,G. Kim
Dias Issa,C. Yoo
Dias Issa,"K. Lee,"
F. Tahmasbi,L. Schild
F. Tahmasbi,Chen Ling
F. Tahmasbi,J. Blackburn
F. Tahmasbi,G. Stringhini
F. Tahmasbi,Yang Zhang
L. Schild,Chen Ling
L. Schild,J. Blackburn
L. Schild,G. Stringhini
L. Schild,Yang Zhang
L. Schild,"Savvas Zannettou,"
Chen Ling,J. Blackburn
Chen Ling,G. Stringhini
Chen Ling,Yang Zhang
Chen Ling,"Savvas Zannettou,"
J. Blackburn,G. Stringhini
J. Blackburn,Yang Zhang
J. Blackburn,"Savvas Zannettou,"
G. Stringhini,Yang Zhang
G. Stringhini,"Savvas Zannettou,"
Yang Zhang,"Savvas Zannettou,"
Parul Kapoor,Rudrabha Mukhopadhyay
Parul Kapoor,Vinay P. Namboodiri
Rudrabha Mukhopadhyay,Sindhu B. Hegde
Rudrabha Mukhopadhyay,Vinay P. Namboodiri
Rudrabha Mukhopadhyay,"C.V. Jawahar,"
Sindhu B. Hegde,Vinay P. Namboodiri
Vinay P. Namboodiri,"C.V. Jawahar,"
Heng-Jui Chang,Hung-yi Lee
Hung-yi Lee,"Lin-Shan Lee,"
Yuki Takashima,Shinji Watanabe
Yusuke Fujita,Shinji Watanabe
Shota Horiguchi,Shinji Watanabe
Shinji Watanabe,Paola Garc'ia
Shinji Watanabe,"Kenji Nagamatsu,"
Zili Huang,Marc Delcroix
Zili Huang,Leibny Paola GarcÃ­a-Perera
Zili Huang,Shinji Watanabe
Zili Huang,Desh Raj
Zili Huang,"S. Khudanpur,"
Marc Delcroix,Shinji Watanabe
Leibny Paola GarcÃ­a-Perera,Shinji Watanabe
Shinji Watanabe,Desh Raj
Shinji Watanabe,"S. Khudanpur,"
Niko Moritz,Shinji Watanabe
Takaaki Hori,Shinji Watanabe
Shinji Watanabe,"Jonathan Le Roux,"
Yuma Koizumi,A. Narayanan
Shigeki Karita,A. Narayanan
A. Narayanan,S. Panchapagesan
A. Narayanan,"M. Bacchiani,"
Kali Woodruff Carr,D. Poeppel
Danielle R. Perszyk,D. Poeppel
E. Norton,D. Poeppel
Joel L. Voss,D. Poeppel
D. Poeppel,"S. Waxman,"
Jinglin Liu,Yi Ren
Chengxi Li,Yi Ren
Yi Ren,Feiyang Chen
Yi Ren,"Zhou Zhao,"
Zhouyuan Huo,Trevor Strohman
Dong-Gyo Hwang,Trevor Strohman
K. Sim,Trevor Strohman
Shefali Garg,Trevor Strohman
Ananya Misra,Trevor Strohman
Nikhil Siddhartha,Trevor Strohman
Trevor Strohman,"Franccoise Beaufays,"
Y. Qiao,Xuefeng Yin
Y. Qiao,Daniel Wiechmann
Y. Qiao,"Elma Kerz,"
Chengyi Wang,Yu Wu
Chengyi Wang,Shujie Liu
Chengyi Wang,Jinyu Li
Chengyi Wang,Yao Qian
Chengyi Wang,K. Kumatani
Chengyi Wang,"Furu Wei,"
Yu Wu,Shujie Liu
Yu Wu,Jinyu Li
Yu Wu,Yao Qian
Yu Wu,K. Kumatani
Yu Wu,"Furu Wei,"
Shujie Liu,Jinyu Li
Shujie Liu,Yao Qian
Shujie Liu,K. Kumatani
Shujie Liu,"Furu Wei,"
Jinyu Li,Yao Qian
Jinyu Li,K. Kumatani
Jinyu Li,"Furu Wei,"
Yao Qian,K. Kumatani
Yao Qian,"Furu Wei,"
Heeseung Kim,Sungwon Kim
Sungwon Kim,"Sungroh Yoon,"
Xin Wang,E. Vincent
Xin Wang,J. Patino
Xin Wang,B. M. L. Srivastava
Xin Wang,Paul-Gauthier NoÃ©
Xin Wang,A. Nautsch
Xin Wang,N. Evans
Xin Wang,J. Yamagishi
Xin Wang,Benjamin OâBrien
Xin Wang,AnÃ¤Ä±s
Xin Wang,Chanclu
Xin Wang,J. Bonastre
Xin Wang,M. Todisco
Xin Wang,"Mohamed Maouche,"
E. Vincent,J. Patino
E. Vincent,B. M. L. Srivastava
E. Vincent,Paul-Gauthier NoÃ©
E. Vincent,A. Nautsch
E. Vincent,N. Evans
E. Vincent,J. Yamagishi
E. Vincent,Benjamin OâBrien
E. Vincent,AnÃ¤Ä±s
E. Vincent,Chanclu
E. Vincent,J. Bonastre
E. Vincent,M. Todisco
E. Vincent,"Mohamed Maouche,"
Lin Zhang,Xin Wang
Xin Wang,Erica Cooper
Xin Wang,J. Yamagishi
Xin Wang,J. Patino
Xin Wang,"N. Evans,"
Jilin Wang,Jiaji Huang
Jiaji Huang,"Kenneth Ward Church,"
Wangyou Zhang,Zhuo Chen
Wangyou Zhang,Naoyuki Kanda
Wangyou Zhang,Shujie Liu
Wangyou Zhang,Jinyu Li
Wangyou Zhang,S. Eskimez
Wangyou Zhang,Takuya Yoshioka
Wangyou Zhang,Xiong Xiao
Wangyou Zhang,Zhong Meng
Wangyou Zhang,Y. Qian
Wangyou Zhang,"Furu Wei,"
Zhuo Chen,Naoyuki Kanda
Zhuo Chen,Shujie Liu
Zhuo Chen,Jinyu Li
Zhuo Chen,S. Eskimez
Zhuo Chen,Takuya Yoshioka
Zhuo Chen,Xiong Xiao
Zhuo Chen,Zhong Meng
Zhuo Chen,Y. Qian
Zhuo Chen,"Furu Wei,"
Naoyuki Kanda,Shujie Liu
Naoyuki Kanda,Jinyu Li
Naoyuki Kanda,S. Eskimez
Naoyuki Kanda,Takuya Yoshioka
Naoyuki Kanda,Xiong Xiao
Naoyuki Kanda,Zhong Meng
Naoyuki Kanda,Y. Qian
Naoyuki Kanda,"Furu Wei,"
Shujie Liu,Jinyu Li
Shujie Liu,S. Eskimez
Shujie Liu,Takuya Yoshioka
Shujie Liu,Xiong Xiao
Shujie Liu,Zhong Meng
Shujie Liu,Y. Qian
Shujie Liu,"Furu Wei,"
Jinyu Li,S. Eskimez
Jinyu Li,Takuya Yoshioka
Jinyu Li,Xiong Xiao
Jinyu Li,Zhong Meng
Jinyu Li,Y. Qian
Jinyu Li,"Furu Wei,"
S. Eskimez,Takuya Yoshioka
S. Eskimez,Xiong Xiao
S. Eskimez,Y. Qian
Takuya Yoshioka,Xiong Xiao
Takuya Yoshioka,Zhong Meng
Takuya Yoshioka,Y. Qian
Takuya Yoshioka,"Furu Wei,"
Xiong Xiao,Zhong Meng
Xiong Xiao,Y. Qian
Xiong Xiao,"Furu Wei,"
Zhong Meng,Y. Qian
Y. Qian,"Furu Wei,"
Peter William VanHarn Plantinga,Deblin Bagchi
Peter William VanHarn Plantinga,"E. Fosler-Lussier,"
S. Sivasankaran,E. Vincent
E. Vincent,"D. Fohr,"
Dongdong Li,Jing Zhang
Linyu Sun,Jing Zhang
Xinlei Xu,Jing Zhang
Zhe Wang,Jing Zhang
Jing Zhang,"Wenli Du,"
Ding Zhao,Zhan Zhang
Ding Zhao,B. Yu
Ding Zhao,"Yuehai Wang,"
Shubho Sengupta,Vineel Pratap
Vineel Pratap,"Awni Y. Hannun,"
Xiong Wang,Lei Xie
Sining Sun,Lei Xie
Lei Xie,"Long Ma,"
Siddhant Arora,Shinji Watanabe
Alissa Ostapenko,Shinji Watanabe
Vijay Viswanathan,Shinji Watanabe
Siddharth Dalmia,Shinji Watanabe
Florian Metze,Shinji Watanabe
Shinji Watanabe,"A. Black,"
T. Nakatani,Naoyuki Kamo
Rintaro Ikeshita,Naoyuki Kamo
K. Kinoshita,Naoyuki Kamo
H. Sawada,Naoyuki Kamo
Naoyuki Kamo,"S. Araki,"
Zhong Meng,Yu Wu
Zhong Meng,Naoyuki Kanda
Zhong Meng,Jinyu Li
Yu Wu,Naoyuki Kanda
Yu Wu,Liang Lu
Yu Wu,Xie Chen
Yu Wu,Guoli Ye
Yu Wu,Eric Sun
Yu Wu,Jinyu Li
Yu Wu,"Y. Gong,"
Naoyuki Kanda,Liang Lu
Naoyuki Kanda,Xie Chen
Naoyuki Kanda,Guoli Ye
Naoyuki Kanda,Eric Sun
Naoyuki Kanda,Jinyu Li
Naoyuki Kanda,"Y. Gong,"
Liang Lu,Jinyu Li
Xie Chen,Jinyu Li
Guoli Ye,Jinyu Li
Eric Sun,Jinyu Li
Jinyu Li,"Y. Gong,"
Michael Hassid,Ye Jia
Michelle Tadmor Ramanovich,Ye Jia
Brendan Shillingford,Ye Jia
Miaosen Wang,Ye Jia
Ye Jia,"Tal Remez,"
Hang Lv,Lei Xie
Zhehuai Chen,Lei Xie
Hainan Xu,Lei Xie
Daniel Povey,Lei Xie
Lei Xie,"S. Khudanpur,"
Chenxu Hu,Qiao Tian
Chenxu Hu,Tingle Li
Chenxu Hu,Yuping Wang
Chenxu Hu,Yuxuan Wang
Chenxu Hu,"Hang Zhao,"
Zhiyun Lu,Rohit Prabhavalkar
Yanwei Pan,Rohit Prabhavalkar
Thibault Doutre,Rohit Prabhavalkar
Liangliang Cao,Rohit Prabhavalkar
Rohit Prabhavalkar,Chao Zhang
Rohit Prabhavalkar,"Trevor Strohman,"
J. H. M. Wong,Jinyu Li
D. Dimitriadis,Jinyu Li
K. Kumatani,Jinyu Li
Yashesh Gaur,Jinyu Li
George Polovets,Jinyu Li
P. Parthasarathy,Jinyu Li
Eric Sun,Jinyu Li
Jinyu Li,"Yifan Gong,"
A. Stockert,D. Poeppel
M. Schwartze,D. Poeppel
D. Poeppel,A. Anwander
D. Poeppel,"S. Kotz,"
Shruti Palaskar,R. Salakhutdinov
R. Salakhutdinov,A. Black
R. Salakhutdinov,"Florian Metze,"
Cong Han,Chenda Li
Cong Han,Shinji Watanabe
Yi Luo,Chenda Li
Yi Luo,Shinji Watanabe
Chenda Li,Tianyan Zhou
Chenda Li,K. Kinoshita
Chenda Li,Shinji Watanabe
Chenda Li,Marc Delcroix
Chenda Li,Hakan Erdogan
Chenda Li,J. Hershey
Chenda Li,N. Mesgarani
Chenda Li,"Zhuo Chen,"
Tianyan Zhou,Shinji Watanabe
K. Kinoshita,Shinji Watanabe
Shinji Watanabe,Marc Delcroix
Shinji Watanabe,Hakan Erdogan
Shinji Watanabe,J. Hershey
Shinji Watanabe,N. Mesgarani
Shinji Watanabe,"Zhuo Chen,"
Yan Huang,Jinyu Li
Guoli Ye,Jinyu Li
Jinyu Li,"Y. Gong,"
Dhananjaya N. Gowda,Nauman Dawalatabad
Abhinav Garg,Nauman Dawalatabad
Jiyeon Kim,Nauman Dawalatabad
Mehul Kumar,Nauman Dawalatabad
Sachin Singh,Nauman Dawalatabad
Ashutosh Gupta,Nauman Dawalatabad
Ankur Kumar,Nauman Dawalatabad
Nauman Dawalatabad,Aman Maghan
Nauman Dawalatabad,Shatrughan Singh
Nauman Dawalatabad,"Chanwoo Kim,"
Motoi Omachi,Shinji Watanabe
Yuya Fujita,Shinji Watanabe
Shinji Watanabe,"Matthew Wiesner,"
Takashi Maekaku,Xuankai Chang
Takashi Maekaku,Shinji Watanabe
Xuankai Chang,Yuya Fujita
Xuankai Chang,Li-Wei Chen
Xuankai Chang,Shinji Watanabe
Xuankai Chang,"Alexander I. Rudnicky,"
Yuya Fujita,Shinji Watanabe
Li-Wei Chen,Shinji Watanabe
Shinji Watanabe,"Alexander I. Rudnicky,"
Haitong Zhang,Yang Zhang
Haoyue Zhan,Yang Zhang
Yang Zhang,Xinyuan Yu
Yang Zhang,"Yue Lin,"
H. Inaguma,Yosuke Higuchi
H. Inaguma,Kevin Duh
